,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA,Class,Peak Time
16,3.154245e+22,99.9,0.00474376,8714.779,37.03,2381.891,60.143,0.01012844,47.839,107.665,0.07153836,49148300000000.0,4573805000000.0,5.38393e+23,40.69,1198.416992,4.701,220.675,1750,11504,M1.9,2012.06.12_02:35_TAI
17,4.212976e+22,106.038,-0.00927439,13020.14,48.558,4721.868,72.028,-0.01965397,54.978,114.907,-0.10935913,89128870000000.0,16131080000000.0,1.146104e+24,47.051,1952.314331,5.15,614.725,1807,11515,X1.1,2012.07.04_11:08_TAI
18,6.171764e+22,104.261,-0.02000543,14426.76,36.248,6880.379,65.876,-0.03412281,46.921,119.028,-0.09756732,107469500000000.0,50828980000000.0,1.56467e+24,40.226,2306.311035,5.254,1633.764,1807,11515,M6.9,2012.07.06_04:32_TAI
19,1.065127e+23,96.552,0.01182483,11957.5,42.554,8814.854,56.51,0.02515295,50.307,103.784,0.18614165,169672300000000.0,83967130000000.0,2.599493e+24,43.806,4805.584473,5.235,1935.63,1834,11520,X1.4,2012.07.10_04:49_TAI
20,1.110209e+23,93.731,0.00615986,10708.29,33.701,7553.922,50.073,0.01230045,44.4,99.316,0.002148,142078600000000.0,54636070000000.0,2.239552e+24,38.458,4073.201416,5.133,970.012,1834,11520,M1.8,2012.07.15_05:15_TAI
21,6.132235e+22,67.523,-0.0002402,5920.327,22.969,2490.377,33.289,-0.00061024,37.016,71.993,-0.04697667,48772360000000.0,2335800000000.0,7.20264e+23,31.62,1978.410522,4.584,22.004,1879,11532,M6.2,2012.07.26_08:56_TAI
22,1.240606e+22,128.815,-0.00769156,5014.653,18.084,1191.662,65.448,-0.01862415,38.968,133.32,0.38015151,22196460000000.0,4944891000000.0,1.185823e+23,30.949,559.140869,4.17,136.956,2220,11618,M3.5,2012.11.19_03:30_TAI
23,2.284869e+22,90.307,-0.008111,11066.06,26.033,1356.183,42.363,-0.01606567,39.992,92.541,0.08678067,26378490000000.0,6880870000000.0,4.72895e+23,34.721,779.725403,4.165,260.987,2546,11692,M1.2,2013.03.12_18:58_TAI
24,1.964057e+22,107.45,-0.009674,6001.794,20.499,1456.464,51.465,-0.02236744,37.531,109.313,0.0793288,27743360000000.0,4249934000000.0,2.22413e+23,32.032,796.173828,3.966,269.943,2635,11719,M6.5,2013.04.08_19:16_TAI
25,2.651669e+22,103.704,-0.00316216,4497.973,17.142,1471.231,43.704,-0.0097804,35.27,105.881,0.08607186,33926700000000.0,3635588000000.0,2.559588e+23,30.227,1246.687134,3.324,135.492,2739,11745,M5.0,2013.05.20_01:32_TAI
26,3.130595e+22,90.784,0.01347348,7490.833,23.748,2031.163,45.267,0.02936891,38.254,96.978,-0.34160358,36361450000000.0,23897360000000.0,4.31979e+23,32.503,927.522034,4.562,585.059,2790,11762,M5.9,2013.06.05_10:49_TAI
27,2.094499e+22,107.208,0.00226196,4609.067,18.315,1521.168,52.269,0.00633375,37.577,109.445,-0.02839675,31872450000000.0,4867458000000.0,1.964855e+23,31.499,899.653931,4.076,72.604,3291,11875,M4.3,2013.10.20_09:20_TAI
28,4.152898e+22,80.669,0.00738398,10008.32,29.178,2446.838,41.812,0.01554026,42.399,84.597,-0.06924449,45287900000000.0,16726770000000.0,7.975959e+23,36.168,1212.948608,4.329,443.098,3295,11877,M9.3,2013.10.21_12:30_TAI
29,3.78002e+22,99.7,-0.01292884,13433.71,44.39,3307.076,63.37,-0.02677387,51.762,107.663,0.25718722,65458710000000.0,31026350000000.0,1.032344e+24,44.385,1947.39917,4.98,748.102,3291,11875,X1.0,2013.10.25_14:03_TAI
30,3.804997e+22,102.669,-0.01582344,14329.11,44.675,3432.156,64.849,-0.02939178,51.611,112.169,0.23062284,64714620000000.0,34110410000000.0,1.040182e+24,44.347,1915.661621,4.946,864.893,3291,11875,M5.1,2013.10.25_16:41_TAI
31,5.595107e+22,89.336,-0.00978223,10263.3,28.369,3490.802,47.087,-0.02025522,41.974,96.577,0.11478293,67020940000000.0,35947680000000.0,1.073808e+24,36.143,1896.0979,4.645,770.625,3291,11875,X2.3,2013.10.27_09:54_TAI
32,6.465595e+22,91.654,0.01105305,10807.57,35.366,5353.944,53.5,0.02412078,45.535,98.224,0.00383917,99655250000000.0,31148520000000.0,1.374494e+24,40.043,2446.310059,5.067,1058.451,3341,11890,X1.1,2013.11.05_16:26_TAI
33,4.275204e+22,99.191,0.01398962,12264.12,48.832,4471.737,65.643,0.0322114,53.894,102.894,0.0187352,81699740000000.0,27602180000000.0,1.114246e+24,46.187,2364.358887,4.866,957.016,3341,11890,X1.1,2013.11.07_17:14_TAI
34,3.673398e+22,116.38,0.00623765,10276.81,33.875,3585.138,66.784,0.0119551,46.079,124.9,-0.05686625,62596910000000.0,15912740000000.0,6.8894e+23,38.632,1458.297119,4.951,314.858,3364,11893,X1.0,2013.11.16_22:26_TAI
35,5.384493e+22,98.037,0.00282771,5812.517,19.492,3506.133,47.076,0.00624641,36.434,103.448,-0.17118944,62389640000000.0,8897598000000.0,5.68795e+23,30.732,1815.78064,4.645,208.352,3535,11936,M1.9,2014.01.02_10:52_TAI
36,1.001757e+23,94.157,0.0131155,15051.12,42.801,8232.809,55.839,0.02250619,49.533,100.66,0.13025288,155170000000000.0,59766050000000.0,2.787824e+24,43.714,4135.49707,5.139,1829.167,3563,11944,X1.2,2014.01.05_06:32_TAI
37,2.208896e+21,112.462,0.00403179,3986.182,21.009,207.869,60.949,0.01069105,40.374,121.288,-0.57216156,4161696000000.0,986050500000.0,1.794077e+22,33.164,71.196976,3.295,13.664,3587,11947,M3.6,2014.01.05_15:47_TAI
38,2.141007e+22,110.524,0.0118162,6787.296,23.612,1684.145,55.18,0.02801563,40.221,112.84,-0.18745625,32952880000000.0,14710680000000.0,2.824213e+23,33.302,871.018311,4.229,370.225,3721,11974,M1.7,2014.02.08_15:31_TAI
39,1.096364e+22,115.484,0.0085303,7160.048,35.216,909.888,71.429,0.0207675,51.31,114.361,0.29499653,19141270000000.0,6365600000000.0,1.717586e+23,39.021,719.408569,3.168,154.074,3894,12017,X1.0,2014.03.27_05:48_TAI
40,2.40361e+22,98.723,0.00564227,13849.44,56.726,2746.267,70.796,0.01275417,60.263,106.659,0.08980229,56238940000000.0,6048008000000.0,7.474047e+23,50.739,1266.260986,4.698,229.279,3999,12036,M7.3,2014.04.16_01:03_TAI
41,6.492887e+22,95.61,0.00552541,5030.263,17.441,4069.577,45.003,0.01470083,35.45,100.295,-0.19087374,77412110000000.0,21741300000000.0,6.452276e+23,28.706,2219.853271,4.67,533.655,4000,12035,X1.3,2014.04.22_12:27_TAI
42,3.716546e+22,101.721,-0.01678022,10296.8,36.907,3218.494,59.244,-0.03333504,47.113,108.666,-0.1411161,55425240000000.0,27614160000000.0,7.172745e+23,39.827,1327.126343,4.665,880.139,4071,12051,M1.8,2014.05.03_21:03_TAI
43,3.896372e+22,97.682,-0.01592846,9075.145,28.914,2999.858,53.624,-0.03137929,42.131,105.141,-0.24397573,49448810000000.0,31173880000000.0,6.252798e+23,35.71,1335.403442,4.707,826.384,4071,12051,M1.0,2014.05.04_10:09_TAI
44,6.050737e+22,98.389,0.004778,12388.51,47.524,4786.049,61.623,0.00976141,53.331,103.975,-0.02116298,98759880000000.0,20813700000000.0,1.507444e+24,45.902,3147.922363,4.928,437.77,4197,12085,M3.1,2014.06.10_10:16_TAI
45,1.351524e+23,98.255,-0.00512361,19281.85,47.392,12602.33,60.876,-0.00826565,51.549,112.084,0.09347627,221254700000000.0,8819520000000.0,4.637429e+24,46.069,6155.25,5.45,927.86,4698,12192,M4.0,2014.10.21_19:48_TAI
46,1.378105e+22,97.477,0.01499653,7484.506,19.341,1211.244,59.374,0.02705108,37.025,112.968,-0.30366674,17741730000000.0,10567450000000.0,1.668686e+23,30.613,373.245331,4.354,251.747,4941,12241,M1.1,2014.12.14_13:50_TAI
47,5.455054e+22,111.018,-0.00100192,5397.477,20.02,4259.709,52.632,-0.00311812,39.148,112.858,0.30717954,89381200000000.0,14373780000000.0,6.582885e+23,31.597,3733.888916,4.69,92.011,4920,12242,M8.7,2014.12.14_16:51_TAI
48,2.385853e+22,99.427,0.01140231,7872.131,36.039,1956.59,58.379,0.02833565,47.891,104.119,0.08044562,42060860000000.0,16172310000000.0,3.989347e+23,40.43,893.225464,4.623,435.089,4941,12241,M6.9,2014.12.16_09:58_TAI
49,7.436947e+22,109.782,0.00631193,9560.877,33.78,6118.143,60.914,0.01646023,46.667,113.355,0.51271892,126914500000000.0,40830000000000.0,1.531303e+24,38.789,4876.144531,5.073,761.2,4920,12242,X1.8,2014.12.17_12:28_TAI
50,3.196773e+22,85.349,0.0195751,17254.92,59.183,2921.632,61.387,0.03797311,59.517,92.559,0.08749821,55652790000000.0,37190440000000.0,1.133207e+24,51.695,1465.754028,4.775,968.008,4941,12241,M1.0,2014.12.19_00:17_TAI
51,2.500177e+22,98.648,0.00130489,10104.22,43.744,1877.932,60.567,0.00276633,51.112,103.525,-0.13662609,38145820000000.0,2665940000000.0,4.967656e+23,43.825,1011.759583,4.574,48.306,5026,12257,M5.6,2015.01.10_16:24_TAI
52,9.805999e+21,109.703,0.00876703,6454.652,43.474,921.519,71.857,0.02546148,56.306,109.69,0.14614673,20222510000000.0,6672292000000.0,1.580945e+23,43.966,791.755798,4.054,161.682,5144,12280,M2.4,2015.02.07_11:35_TAI
53,1.220427e+22,87.249,0.00422171,2204.595,5.292,628.743,34.777,0.01460901,26.65,92.669,0.00616229,12971370000000.0,3049875000000.0,5.648604e+22,20.782,242.628296,3.545,81.449,5233,12290,M8.2,2015.02.28_13:35_TAI
54,3.246264e+22,89.701,0.0186578,7163.018,24.856,2214.062,44.383,0.04542008,39.574,95.824,-0.12843767,41041520000000.0,39818750000000.0,4.649194e+23,34.389,971.527039,4.547,911.862,5298,12297,X2.2,2015.03.09_04:22_TAI
55,2.777263e+22,103.45,0.02785846,11694.03,38.801,2822.148,60.419,0.061957,48.341,108.822,0.29233539,48874200000000.0,37092490000000.0,6.673478e+23,40.906,1397.866943,4.82,1197.022,5298,12297,M1.0,2015.03.15_11:34_TAI
56,5.282984e+22,81.56,-0.00550772,14012.68,44.857,3823.092,53.173,-0.00947363,50.667,91.101,0.05861257,69909890000000.0,14376680000000.0,1.32345e+24,44.755,1788.010742,4.789,391.687,5692,12371,M2.0,2015.06.18_13:42_TAI
57,5.323109e+22,81.117,-0.00448167,13888.18,45.303,3865.866,52.537,-0.0077797,50.649,89.79,0.08815723,70158830000000.0,10975180000000.0,1.330338e+24,44.819,1778.748169,4.861,323.227,5692,12371,M2.6,2015.06.18_14:36_TAI
58,4.826306e+22,83.974,-0.01362629,20030.16,57.301,3822.956,58.073,-0.02085921,56.592,94.385,-0.08971326,68456390000000.0,34195430000000.0,1.692964e+24,50.493,1867.021973,4.893,867.218,5692,12371,M6.5,2015.06.20_06:23_TAI
59,4.001351e+22,82.167,-0.01481754,17905.84,60.501,3325.033,56.647,-0.02742926,60.094,89.75,-0.07973897,64617360000000.0,32918950000000.0,1.490587e+24,53.354,1753.418579,4.692,928.778,5692,12371,M7.9,2015.06.22_20:16_TAI
60,1.992633e+22,80.986,0.00214114,3259.292,10.936,941.546,38.772,0.00508159,32.63,86.112,-0.20522165,16619720000000.0,3804762000000.0,1.159688e+23,25.485,391.696106,3.74,57.365,5885,12403,M1.4,2015.08.18_21:48_TAI
61,2.741857e+22,93.391,0.00148562,5524.046,15.892,1796.31,49.421,0.00358995,35.608,102.057,-0.06667725,32769260000000.0,7495035000000.0,2.797065e+23,29.025,824.380493,4.537,56.641,5885,12403,M1.2,2015.08.19_18:49_TAI
62,2.112947e+21,167.274,0.00219889,3136.282,8.627,179.064,76.205,0.0052757,34.594,166.759,0.32511431,3372169000000.0,492209000000.0,1.192474e+22,24.937,104.49337,3.085,6.295,5982,12423,M3.6,2015.09.25_15:55_TAI
63,1.101758e+22,129.562,-0.01158441,5700.192,28.804,1092.364,74.329,-0.02843858,45.803,135.451,0.04934731,21950950000000.0,9071494000000.0,1.285707e+23,37.192,492.849182,4.513,196.75,6052,12445,M1.9,2015.11.01_15:26_TAI
64,4.694363e+22,96.966,0.00400945,9367.176,41.529,3563.249,57.891,0.00945491,50.663,100.927,0.08043809,74929030000000.0,21198960000000.0,9.437623e+23,43.379,1981.077026,4.757,304.165,6063,12443,M3.7,2015.11.02_01:52_TAI
65,2.968028e+22,92.886,0.01137488,12032.52,49.809,2116.892,59.985,0.02277204,54.268,96.603,0.36976969,44589210000000.0,19202050000000.0,7.234494e+23,46.356,1190.94165,4.45,514.964,6206,12473,M1.8,2015.12.26_00:45_TAI
66,2.716583e+22,115.156,0.00766523,7461.895,25.091,1738.545,55.763,0.01731135,40.621,117.461,0.12414686,36423020000000.0,15886030000000.0,3.941296e+23,33.947,1255.142578,4.353,304.846,6206,12473,M2.3,2015.12.30_12:11_TAI
67,4.292206e+22,80.85,-0.00620702,19093.39,57.037,2977.924,52.727,-0.01025403,58.377,86.226,0.20928761,63527050000000.0,7476940000000.0,1.68324e+24,51.492,2064.222656,4.671,412.028,6483,12529,M6.7,2016.04.15_12:29_TAI
68,1.135237e+22,89.313,0.00594776,14900.84,55.701,751.651,58.079,0.0106834,57.028,90.276,0.27606794,15438410000000.0,2501226000000.0,3.415578e+23,48.503,521.828064,3.784,102.652,6972,12644,M4.4,2017.03.30_09:48_TAI
69,1.151282e+22,86.939,0.00457511,13473.44,55.006,735.736,55.19,0.00878348,56.615,86.513,0.22642384,16128190000000.0,2149811000000.0,3.238333e+23,48.247,462.601288,3.623,82.8,6972,12644,M5.3,2017.03.30_20:02_TAI
70,1.158006e+22,84.409,0.00304819,12601.67,51.293,686.837,50.377,0.00626023,54.245,85.859,0.31947947,14847550000000.0,3101199000000.0,3.092735e+23,46.494,451.064514,3.91,56.324,6972,12644,M2.1,2017.03.31_06:38_TAI
71,1.188167e+22,89.086,0.00197707,11818.95,47.793,753.047,52.24,0.0040519,52.193,91.677,0.53791589,15992100000000.0,5188563000000.0,2.883527e+23,44.389,479.959167,4.1,36.319,6972,12644,M1.2,2017.03.31_13:05_TAI
72,1.41105e+22,86.498,0.00177052,8890.531,38.214,780.405,46.152,0.00386081,46.212,89.434,0.24513113,16705340000000.0,2754084000000.0,2.524931e+23,39.617,460.513672,3.559,37.863,6972,12644,M5.8,2017.04.01_02:29_TAI
73,2.866266e+22,90.199,-0.01493219,16231.0,55.645,2179.994,60.046,-0.02759445,58.488,93.111,0.00592239,46199980000000.0,26002930000000.0,9.715064e+23,50.772,1371.117676,4.254,672.979,7075,12665,M2.4,2017.07.11_14:09_TAI
74,3.080709e+21,83.03,0.00963162,13669.66,61.42,166.996,55.914,0.01776968,61.038,80.813,0.22033919,3800263000000.0,596858600000.0,9.180435e+22,50.408,110.273903,3.166,48.707,7115,12673,M1.5,2017.09.02_03:30_TAI
75,2.330957e+22,108.533,-0.035147,17168.69,57.418,3211.806,81.971,-0.0666426,60.971,122.083,-0.17617425,56044520000000.0,53733650000000.0,8.307009e+23,51.6,938.419678,4.912,1280.44,7115,12673,X9.3,2017.09.04_00:02_TAI
76,3.355003e+22,99.805,-0.0407542,20251.52,57.595,4977.319,75.107,-0.06771887,58.972,117.404,-0.082437,71716410000000.0,51300480000000.0,1.293969e+24,51.245,1327.012817,5.141,1960.725,7115,12673,M7.3,2017.09.04_22:15_TAI
77,3.505801e+22,104.744,-0.04704009,19632.52,55.58,5385.354,76.695,-0.0767104,58.011,122.186,-0.02585623,76430720000000.0,55700060000000.0,1.292953e+24,50.086,1394.597656,5.211,2332.624,7115,12673,X1.3,2017.09.05_02:36_TAI
78,3.788917e+22,107.061,-0.05318488,19742.46,54.154,6133.619,75.092,-0.08671843,56.122,126.083,0.11534667,82894590000000.0,81400980000000.0,1.388368e+24,48.974,1510.102295,5.247,2816.139,7115,12673,M3.9,2017.09.05_11:59_TAI
79,3.86881e+22,102.464,-0.05476039,19392.43,52.829,6109.176,74.583,-0.09114129,55.361,119.566,-0.00197224,81646050000000.0,81744780000000.0,1.407612e+24,48.261,1560.734619,5.255,2992.874,7115,12673,M1.2,2017.09.05_15:43_TAI
80,3.987543e+22,102.779,-0.06317933,20341.28,52.095,6486.903,74.554,-0.10098452,54.429,118.961,-0.07471672,83246550000000.0,90015900000000.0,1.484831e+24,47.758,1554.373779,5.224,3472.589,7115,12673,M8.1,2017.09.05_19:49_TAI
81,5.949862e+22,88.569,-0.02158652,13551.76,31.738,5562.046,54.267,-0.0351592,43.021,104.689,-0.09905578,79243060000000.0,37362120000000.0,1.324064e+24,37.042,1863.613525,4.854,1588.055,7115,12673,X8.2,2017.09.08_04:06_TAI
82,6.543188e+21,106.179,0.0020233,2557.035,4.118,339.168,43.127,0.0053586,29.779,107.092,-0.28679448,6704579000000.0,1428899000000.0,3.191086e+22,23.418,146.93251,2.986,19.013,7570,12816,M1.1,2021.04.17_11:42_TAI
83,1.973011e+22,74.618,-0.00140545,5614.126,19.136,804.12,30.496,-0.00416164,36.854,75.874,-0.14575498,18553970000000.0,2616876000000.0,2.484201e+23,30.899,385.943909,3.811,46.828,7590,12824,M1.4,2021.05.20_09:36_TAI
84,2.100403e+22,83.581,-0.00223148,5919.343,20.719,983.616,33.532,-0.00660579,36.62,86.02,-0.14820434,23738030000000.0,2818847000000.0,2.775772e+23,32.105,529.333557,3.894,78.794,7590,12824,M1.1,2021.05.20_23:08_TAI
85,1.47393e+22,112.091,0.01468931,6983.521,23.011,1248.261,60.343,0.02919142,40.537,118.636,0.01598334,21595720000000.0,14112000000000.0,1.83986e+23,33.657,505.018402,4.358,291.407,7716,12860,M4.7,2021.08.25_18:11_TAI
86,1.839206e+22,84.67,0.02598207,6508.197,15.398,1279.982,41.963,0.05870793,34.776,94.426,-0.20561315,21450090000000.0,26439420000000.0,2.206516e+23,28.923,389.224243,4.25,663.27,7745,12871,M2.8,2021.09.20_16:42_TAI
87,3.195129e+22,105.443,0.01970799,8368.95,31.769,2787.41,56.014,0.04558861,43.624,113.184,-0.09510383,52038900000000.0,45610800000000.0,5.26097e+23,37.415,1367.546631,4.747,932.878,7798,12887,X1.0,2021.10.26_03:35_TAI
88,2.246447e+22,116.246,0.00714268,5125.025,22.673,1685.325,55.414,0.02111602,40.704,117.249,0.14192817,35068700000000.0,13035100000000.0,2.530976e+23,33.101,1117.764648,4.263,265.608,7798,12887,M1.5,2021.10.29_13:45_TAI
89,1.621154e+22,69.805,-0.00114998,844.2926,0.511,514.74,23.809,-0.00489804,21.81,70.073,-0.14022589,11875570000000.0,2192541000000.0,3.05027e+22,17.254,167.504883,2.105,31.283,7807,12891,M2.0,2021.11.07_05:02_TAI
90,4.268116e+22,108.326,-0.00096054,6037.444,29.016,3052.074,57.809,-0.00256063,44.348,108.295,-0.02107284,64558660000000.0,1248509000000.0,5.475728e+23,36.366,2041.728027,4.355,65.597,7871,12908,M1.8,2021.12.17_23:36_TAI
91,2.610563e+22,130.58,-0.00163795,6931.881,30.448,2455.476,73.872,-0.00385642,46.52,130.693,-0.06347189,47665250000000.0,1285165000000.0,3.662637e+23,36.545,1966.249878,4.298,65.168,7871,12908,M1.3,2021.12.19_19:06_TAI
92,9.047296e+21,95.358,-0.02610538,12928.77,56.718,833.69,69.262,-0.05382734,58.734,99.852,-0.16603844,16908500000000.0,12874820000000.0,2.406372e+23,49.628,385.299408,4.262,365.867,7934,12929,M1.5,2022.01.16_05:44_TAI
93,3.328441e+22,97.504,-0.00240464,3795.572,15.182,2122.413,45.716,-0.00595237,33.965,100.954,-0.16372657,39757970000000.0,3961591000000.0,2.390546e+23,27.906,891.724976,4.319,114.04,7966,12936,M1.1,2022.01.27_11:32_TAI
94,2.118389e+22,92.026,0.00170075,6219.31,20.031,1275.185,41.221,0.00425712,36.473,95.389,-0.09765894,25423960000000.0,1605256000000.0,2.652627e+23,30.887,566.709473,4.049,54.62,7976,12939,M1.4,2022.02.09_20:44_TAI
95,4.432424e+21,84.805,-0.01016601,3007.378,15.852,246.665,41.278,-0.02739442,37.358,88.267,-0.05050568,4728536000000.0,2259938000000.0,2.74383e+22,28.723,71.71524,3.324,69.84,8043,12958,M2.0,2022.02.28_05:39_TAI
96,7.740711e+21,127.786,-0.00095469,5524.266,27.471,689.64,69.08,-0.00210397,44.98,129.165,0.09583285,13205240000000.0,2059611000000.0,8.364308e+22,35.131,288.798889,3.922,10.883,8060,12964,M2.2,2022.03.09_10:32_TAI
97,2.088262e+22,69.632,0.00423593,1889.666,8.059,835.506,31.106,0.01408869,29.241,72.26,-0.1379541,16891360000000.0,5295331000000.0,8.351564e+22,21.198,295.749176,3.635,140.959,8086,12974,M1.4,2022.03.22_17:26_TAI
98,4.720337e+22,81.147,-0.00205635,8089.869,27.498,2516.342,39.994,-0.0048354,41.283,85.029,-0.09832399,51520670000000.0,15312060000000.0,7.755557e+23,35.402,1253.393433,4.408,148.44,8088,12975,M4.0,2022.03.25_23:29_TAI
99,4.306537e+22,96.695,0.00273454,11079.73,44.508,3431.2,58.784,0.00639611,52.664,102.399,0.05325673,73300350000000.0,9513707000000.0,1.048855e+24,44.65,2091.098633,4.786,194.918,8088,12975,X1.3,2022.03.28_05:37_TAI
100,4.472472e+22,100.527,0.01189376,12368.43,46.9,4494.337,63.894,0.02604426,53.696,108.734,0.01979312,85935650000000.0,30088750000000.0,1.183497e+24,45.768,2241.391846,5.017,856.933,8088,12975,M9.6,2022.03.29_06:35_TAI
101,5.716391e+22,91.188,0.01162791,11056.96,41.511,4521.023,53.099,0.02449082,48.503,97.632,-0.02884126,86103970000000.0,50932450000000.0,1.277505e+24,42.339,2271.87915,4.777,1011.605,8088,12976,M3.9,2022.03.31_01:55_TAI
102,1.033674e+22,81.104,-0.00668309,6850.564,27.897,666.685,45.615,-0.01326688,42.63,89.94,-0.33159283,10873370000000.0,2442759000000.0,1.264693e+23,35.866,297.450562,3.871,92.902,8134,12992,M7.2,2022.04.17_13:36_TAI
103,9.975151e+22,87.745,-0.00353501,6625.388,24.785,5448.611,40.19,-0.00953259,39.717,89.838,-0.16320807,117945300000000.0,13932410000000.0,1.41059e+24,34.323,3434.333496,4.451,566.698,8155,12996,M1.2,2022.04.26_19:30_TAI
104,9.638539e+22,71.912,-0.00185423,5681.049,21.021,4604.967,33.309,-0.00527907,36.966,74.853,-0.28822508,95387490000000.0,23746050000000.0,1.166521e+24,31.219,2648.917725,4.576,286.675,8155,12994,M4.8,2022.04.27_21:58_TAI
105,9.680997e+22,67.596,-0.00230713,5305.002,20.663,4365.823,31.084,-0.00695748,36.906,70.503,-0.2221176,92533390000000.0,19013200000000.0,1.131274e+24,30.642,2566.694824,4.509,370.45,8155,12994,X1.1,2022.04.28_01:47_TAI
106,9.919634e+22,71.727,-0.00240393,5169.716,20.32,4448.86,32.243,-0.00704496,36.733,74.446,-0.15965483,91102610000000.0,13676910000000.0,1.102768e+24,29.784,2585.632568,4.616,386.107,8155,12994,M1.9,2022.04.28_07:47_TAI
