,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA,Class,Peak Time
0,2.665839e+22,93.95,0.01550237,15170.51,59.872,3030.622,68.051,0.03236105,59.852,102.393,0.15786904,55205440000000.0,11316480000000.0,8.568362e+23,52.176,1120.466919,4.867,659.3,377,11158,X2.2,2011.02.14_21:56_TAI
1,2.351937e+22,93.516,-0.00233162,10573.66,50.484,1958.985,62.02,-0.00552899,56.347,96.84,0.31602901,43471260000000.0,6585250000000.0,5.647388e+23,47.742,1034.087891,4.506,93.766,401,11166,M2.0,2011.03.07_10:30_TAI
2,6.301441e+22,84.304,0.00408817,9018.493,24.683,4055.543,44.996,0.00830574,39.178,92.452,-0.01363377,69565760000000.0,21387420000000.0,1.005382e+24,33.685,1874.361206,4.886,343.169,393,11164,M3.7,2011.03.07_16:12_TAI
3,2.426958e+22,102.284,0.00889082,2841.25,7.527,1332.528,41.168,0.02786885,29.548,103.345,-0.07159781,27929120000000.0,17771590000000.0,1.405179e+23,24.939,725.961243,3.725,331.094,637,11226,M2.5,2011.06.07_02:41_TAI
4,2.23113e+22,107.519,0.03583375,10889.39,41.301,2703.928,67.954,0.08775692,50.78,115.919,0.01669901,45668960000000.0,53777420000000.0,5.131407e+23,42.309,1307.621582,4.806,1271.453,750,11261,M6.0,2011.08.03_09:48_TAI
5,2.395779e+22,119.139,0.02357135,9492.039,33.479,2924.247,69.054,0.05628573,46.377,128.097,-0.15407589,49109610000000.0,34973660000000.0,4.629876e+23,38.678,1164.622192,4.743,865.705,750,11261,M9.3,2011.08.03_23:57_TAI
6,1.645342e+22,109.818,0.00796005,8990.95,33.82,1434.958,59.3,0.02011981,45.964,115.497,0.18958764,28863680000000.0,10678110000000.0,3.073335e+23,38.474,1111.831543,4.423,204.876,833,11283,X1.8,2011.09.07_18:38_TAI
7,5.828182e+22,78.78,-0.01260287,18418.82,42.426,4986.299,51.873,-0.01952089,48.972,93.563,0.15110056,80135920000000.0,27082450000000.0,1.84123e+24,43.145,1935.4646,4.936,948.618,892,11302,X1.9,2011.09.24_05:40_TAI
8,6.378674e+22,113.262,-0.01224601,6743.212,26.911,4931.812,56.745,-0.02986847,41.797,117.508,0.04915067,100677600000000.0,42466160000000.0,8.560264e+23,34.936,3070.200439,4.715,1170.559,1321,11402,M8.7,2012.01.22_23:59_TAI
9,4.647648e+22,82.727,-0.02292197,14670.11,39.925,3770.201,56.838,-0.03625232,48.865,100.435,-0.04368887,59873000000000.0,44429570000000.0,1.130942e+24,43.171,1414.519531,4.909,1330.598,1449,11429,X1.1,2012.03.05_00:09_TAI
10,5.598476e+22,90.357,-0.02997396,15999.33,49.555,5544.392,61.083,-0.05229316,53.236,106.957,0.06585929,90874440000000.0,77699770000000.0,1.627201e+24,47.362,2023.526489,5.312,2295.375,1449,11429,X5.4,2012.03.06_20:24_TAI
11,5.588137e+22,88.845,-0.0297869,16052.18,49.704,5486.284,59.976,-0.0531256,53.273,105.234,0.04036588,89559200000000.0,80107450000000.0,1.644769e+24,47.321,2030.370239,5.292,2298.119,1449,11430,X1.3,2012.03.06_21:14_TAI
12,5.101039e+22,101.181,-0.02871027,14542.13,48.826,4864.61,64.502,-0.05400386,52.662,110.159,-0.02649995,87629350000000.0,81180580000000.0,1.396339e+24,45.813,2296.850098,4.956,2075.81,1449,11429,M6.3,2012.03.08_23:53_TAI
13,5.08318e+22,99.675,-0.01905457,10940.9,40.803,3959.804,58.102,-0.04275101,48.473,104.772,0.04517931,77750200000000.0,67166750000000.0,1.120016e+24,41.73,2353.335693,4.84,1468.726,1449,11429,M8.4,2012.03.10_13:44_TAI
14,4.89855e+22,77.375,-0.01282536,8592.739,25.915,2665.514,40.615,-0.02825622,39.959,82.825,-0.10332621,48378700000000.0,43181410000000.0,7.889711e+23,32.994,1513.79248,4.595,886.669,1449,11429,M7.9,2012.03.13_13:41_TAI
15,3.606636e+22,89.573,0.01323589,15450.21,57.045,3086.322,64.074,0.02601102,59.659,95.081,0.02284713,64112920000000.0,31003440000000.0,1.188271e+24,51.089,1660.186646,4.828,766.503,1750,11504,M1.9,2012.06.14_10:35_TAI
16,7.285973e+22,93.648,-0.01876201,12539.5,32.09,6847.542,57.158,-0.03281325,44.128,107.616,-0.12967795,107024800000000.0,68095600000000.0,1.580737e+24,37.72,2558.322754,5.163,1780.815,1807,11515,X1.1,2012.07.06_19:08_TAI
17,8.479427e+22,95.253,0.00838476,12493.27,45.351,6549.789,56.771,0.01914128,52.304,100.03,0.25151294,136598000000000.0,58991350000000.0,2.299931e+24,44.91,4599.924805,5.055,1162.262,1834,11520,X1.4,2012.07.12_12:49_TAI
18,7.786293e+22,95.682,-0.00179777,6406.013,20.963,4578.327,46.332,-0.00443036,37.748,98.412,0.00888605,92370680000000.0,5147957000000.0,9.682862e+23,31.67,3014.969482,4.6,204.611,1879,11532,M6.2,2012.07.28_16:56_TAI
19,1.902696e+22,110.894,-0.01327171,11396.76,48.259,2573.089,78.628,-0.03291743,57.258,117.318,0.4173061,48960240000000.0,18209850000000.0,4.982572e+23,47.066,1122.489014,4.742,436.892,2220,11618,M3.5,2012.11.21_11:30_TAI
20,1.492589e+22,99.575,-0.0106575,15191.57,41.557,1040.657,55.551,-0.01938029,49.794,101.178,0.73116553,21483390000000.0,8238723000000.0,4.368306e+23,42.311,946.256165,3.675,230.756,2546,11692,M1.2,2013.03.15_02:58_TAI
21,1.609916e+22,110.873,-0.00814622,7087.704,36.775,1288.933,64.862,-0.02101964,50.148,110.044,0.44245833,27512000000000.0,6275906000000.0,2.526298e+23,40.021,1123.004883,3.477,218.628,2635,11719,M6.5,2013.04.11_03:16_TAI
22,2.053193e+22,69.397,-0.00260702,2670.606,10.352,698.527,27.276,-0.00853013,28.707,71.331,-0.22219405,14741370000000.0,4337472000000.0,1.140223e+23,21.702,314.781525,3.283,83.811,2739,11745,M5.0,2013.05.22_09:32_TAI
23,2.7055e+22,109.247,-0.00742762,11317.63,46.684,3361.195,75.982,-0.01896718,56.891,116.022,0.12596217,65049660000000.0,17099100000000.0,7.108586e+23,46.211,1770.293823,4.92,351.252,3291,11875,M4.3,2013.10.22_17:20_TAI
24,3.44866e+22,100.242,0.01230448,11811.04,42.469,2834.047,57.518,0.02676023,50.535,103.9,0.26955947,59350930000000.0,32540870000000.0,8.691381e+23,43.515,1735.135742,4.661,681.755,3295,11877,M9.3,2013.10.23_20:30_TAI
25,6.376673e+22,76.976,-0.00837188,10455.53,29.02,3747.27,41.269,-0.01733835,41.563,85.103,0.09792414,70698440000000.0,37106450000000.0,1.246924e+24,36.276,1961.873901,4.378,751.786,3291,11875,X1.0,2013.10.27_22:03_TAI
26,6.521816e+22,71.815,-0.0082519,10160.29,28.101,3627.888,38.504,-0.01764908,40.829,79.984,0.12903233,67684820000000.0,40280140000000.0,1.255756e+24,35.4,1977.107666,4.302,767.93,3291,11875,M5.1,2013.10.28_00:41_TAI
27,4.107756e+22,98.352,0.00512488,11420.29,48.874,3867.116,63.714,0.01223553,54.639,101.573,0.02715584,76249900000000.0,3306827000000.0,1.027298e+24,46.638,2303.375488,4.723,347.103,3341,11890,X1.1,2013.11.08_00:26_TAI
