,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA,Class,Peak Time
0,2.793485e+22,88.295,-0.00200142,10388.91,40.867,1786.674,51.798,-0.00399618,47.994,92.778,-0.02043178,35090850000000.0,1219082000000.0,5.491453e+23,40.824,1005.0979,4.472,79.659,401,11166,M2.0,2011.03.05_18:30_TAI
1,5.200877e+22,94.196,0.01084386,11205.68,36.961,4055.921,54.232,0.02295224,46.051,103.311,0.06855111,78316990000000.0,50948790000000.0,1.1498e+24,39.88,1934.450073,4.917,837.807,393,11164,M3.7,2011.03.06_00:12_TAI
2,1.966044e+22,121.247,0.01018495,5601.006,21.113,1511.387,60.13,0.02814874,39.898,121.32,0.11471628,30844260000000.0,17080770000000.0,2.248475e+23,32.162,1119.18042,3.994,307.871,637,11226,M2.5,2011.06.05_10:41_TAI
3,2.106522e+22,110.994,0.02333856,13715.08,46.315,2851.464,80.739,0.05458817,56.043,118.493,0.24140435,48582700000000.0,36235640000000.0,6.128362e+23,45.681,1342.55249,4.888,785.249,750,11261,M6.0,2011.08.01_17:48_TAI
4,1.979377e+22,112.828,0.0368772,13688.68,44.916,2770.638,77.116,0.07775255,54.077,121.715,0.19700879,43976440000000.0,41174660000000.0,5.512473e+23,44.315,1269.549805,4.813,1118.19,750,11261,M9.3,2011.08.02_07:57_TAI
5,1.636478e+22,108.677,0.00764448,9620.022,43.727,1689.096,70.95,0.02019984,54.615,111.82,0.23909344,33867320000000.0,10636860000000.0,3.621178e+23,44.322,1349.793945,4.441,216.675,833,11283,X1.8,2011.09.06_02:38_TAI
6,5.863974e+22,107.317,-0.01289054,9749.408,37.137,4997.296,59.929,-0.02861317,47.686,112.327,0.27067393,100807400000000.0,28131420000000.0,1.145582e+24,40.359,3277.586426,4.766,1140.464,1321,11402,M8.7,2012.01.21_07:59_TAI
7,7.086834e+22,77.99,-0.00619821,3611.072,10.695,3318.181,33.043,-0.01803079,29.498,81.702,-0.0100391,68321830000000.0,24018460000000.0,5.089636e+23,24.103,1536.428223,4.658,657.798,1321,11402,X1.8,2012.01.25_22:37_TAI
8,4.878663e+22,83.417,-0.02476418,14899.65,40.296,4249.139,56.678,-0.04012706,49.204,101.31,-0.04902564,67404970000000.0,57297490000000.0,1.237068e+24,43.584,1500.214355,5.006,1548.207,1449,11429,X5.4,2012.03.05_04:24_TAI
9,4.9054e+22,84.943,-0.02493513,15132.43,40.088,4256.395,57.653,-0.03915538,49.04,103.023,-0.02345754,66953270000000.0,54787850000000.0,1.237384e+24,43.399,1531.50293,4.974,1535.206,1449,11430,X1.3,2012.03.05_05:14_TAI
