,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA,Class,Peak Time
0,1.491314e+22,113.743,0.02482805,11209.89,51.814,2258.06,86.189,0.06111394,60.275,120.811,0.13329394,40276320000000.0,20846410000000.0,3.938565e+23,49.817,693.729858,4.757,656.826,377,11158,X2.2,2011.02.13_09:56_TAI
1,2.876022e+22,87.909,-0.00266838,10057.63,41.292,1844.73,51.01,-0.00549372,48.306,92.966,0.16641636,36909970000000.0,3731971000000.0,5.619414e+23,41.177,983.458557,4.372,112.261,401,11166,M2.0,2011.03.05_22:30_TAI
2,5.469383e+22,98.148,0.00915959,11304.52,36.043,4429.78,57.177,0.0183725,45.547,107.479,0.01912499,84418900000000.0,45688090000000.0,1.17045e+24,39.703,2036.189453,4.93,714.109,393,11164,M3.7,2011.03.06_04:12_TAI
3,2.009648e+22,119.84,0.01019681,5393.049,20.299,1507.634,57.89,0.0281392,38.911,120.649,-0.15753575,30346170000000.0,19484020000000.0,2.182683e+23,31.612,1106.514404,4.14,310.748,637,11226,M2.5,2011.06.05_14:41_TAI
4,2.143759e+22,108.229,0.02603726,12600.23,45.364,2738.641,74.921,0.06426423,55.212,114.936,0.16700611,47644950000000.0,42355160000000.0,5.939279e+23,45.344,1299.170166,4.758,924.141,750,11261,M6.0,2011.08.01_21:48_TAI
5,1.965895e+22,108.413,0.03253889,12158.05,43.946,2515.457,73.623,0.07966033,53.59,114.656,0.27980909,42793210000000.0,42406660000000.0,5.271646e+23,44.054,1245.25,4.758,1062.329,750,11261,M9.3,2011.08.02_11:57_TAI
6,1.593603e+22,110.922,0.00881357,9999.623,40.8,1742.216,69.561,0.02299437,52.585,115.542,0.24913532,33425910000000.0,10909470000000.0,3.577484e+23,42.265,1334.543823,4.414,237.42,833,11283,X1.8,2011.09.06_06:38_TAI
7,5.826355e+22,103.231,-0.0109242,8728.584,36.172,4570.458,58.056,-0.02795934,47.6,105.843,0.20781888,98196610000000.0,27131680000000.0,1.103831e+24,40.021,3271.788086,4.765,1040.213,1321,11402,M8.7,2012.01.21_11:59_TAI
8,6.55443e+22,69.877,-0.00625408,3518.32,10.64,2795.007,30.829,-0.01898536,30.314,74.109,0.01775286,56895940000000.0,24488200000000.0,4.719349e+23,23.236,1361.035034,4.659,631.656,1321,11402,X1.8,2012.01.26_02:37_TAI
9,4.902454e+22,84.104,-0.02574066,14946.16,41.654,4211.301,56.879,-0.04146699,49.833,100.697,0.04108279,67461270000000.0,57440730000000.0,1.245575e+24,44.263,1566.479248,4.994,1615.252,1449,11429,X5.4,2012.03.05_08:24_TAI
