,HARPNUM,NOAANUM,CLASS,PEAKTIME,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH
0,345,11149,M1.3,2011.01.26_13:03_TAI,2.21e+22,77.458,0.00318894,7058.576,21.203,1125.812,35.493,0.0074759,36.119,83.284,-0.45213342,20900000000000.0,7190000000000.0,2.92e+23,28.83,564.053101,4.19,99.387
1,362,11153,M1.9,2011.02.07_13:31_TAI,6.97e+21,113.469,-0.0024686,3649.218,10.467,464.259,53.387,-0.00630027,32.995,120.948,-0.01695496,9380000000000.0,2100000000000.0,4.74e+22,27.293,199.34108,3.947,24.15
2,377,11158,M6.6,2011.02.12_05:38_TAI,4.94e+21,125.39,0.00894444,5757.768,29.832,451.349,77.005,0.02089216,49.604,125.23,0.11362994,8690000000000.0,3390000000000.0,5.9e+22,37.851,232.700699,3.404,69.051
3,377,11158,M2.2,2011.02.13_05:26_TAI,1.24e+22,113.095,0.02661065,9642.839,49.796,1762.007,83.895,0.0712622,59.524,119.216,0.19456717,33400000000000.0,23200000000000.0,2.95e+23,48.628,566.928284,4.67,613.296
4,384,11161,M1.1,2011.02.14_19:44_TAI,7.54e+21,107.58,-0.00576649,2458.055,3.694,454.132,45.728,-0.01486862,27.968,111.556,-0.40926298,8510000000000.0,2390000000000.0,3.46e+22,22.292,134.166183,3.304,61.044
5,377,11158,M1.6,2011.02.15_02:25_TAI,2.66e+22,97.297,0.02194077,16238.07,57.186,3283.517,69.804,0.04187625,58.744,106.576,0.30270305,56700000000000.0,21000000000000.0,8.68e+23,51.335,1103.282959,4.827,883.006
6,377,11158,M6.6,2011.02.16_22:11_TAI,2.9e+22,102.032,0.01916542,11038.04,44.948,2689.073,64.041,0.03776712,51.293,110.907,0.09079613,51100000000000.0,33900000000000.0,6.25e+23,44.563,1103.807495,4.734,816.715
7,384,11162,M1.0,2011.02.16_22:26_TAI,1.63e+22,106.066,-0.00916894,9388.007,36.678,1334.502,59.717,-0.01935891,47.584,111.96,0.1794825,25200000000000.0,3060000000000.0,3.03e+23,40.328,666.678284,4.515,222.97
8,377,11158,M1.4,2011.02.17_01:03_TAI,3.05e+22,97.213,0.01944768,10424.24,42.608,2804.966,60.639,0.04021775,49.929,105.116,0.07112432,51200000000000.0,31800000000000.0,6.35e+23,43.33,1077.725952,4.763,891.462
9,384,11162,M1.0,2011.02.17_02:08_TAI,1.56e+22,110.369,-0.00971281,10119.81,37.464,1289.319,62.871,-0.01883836,47.991,114.859,0.22842224,23900000000000.0,4980000000000.0,2.97e+23,40.266,660.72052,4.302,215.003
10,384,11162,M1.3,2011.02.17_09:04_TAI,1.48e+22,112.1,-0.00833069,9746.339,39.346,1277.497,66.592,-0.01739298,49.653,112.798,0.39944884,24400000000000.0,4540000000000.0,2.86e+23,41.178,714.485535,4.243,184.1
11,393,11164,M1.1,2011.02.27_00:52_TAI,2.59e+22,73.437,0.01191612,5606.212,13.211,1594.441,38.866,0.03021261,33.596,81.992,-0.07969034,26300000000000.0,20700000000000.0,2.73e+23,26.174,533.046143,4.201,437.655
12,393,11164,M1.2,2011.03.05_17:13_TAI,4.58e+22,98.528,0.00925539,12719.76,40.625,3760.988,58.912,0.01775734,47.906,107.998,0.05373006,72300000000000.0,36300000000000.0,1.09e+24,41.72,1946.186035,5.016,598.694
13,394,11165,M1.5,2011.03.05_19:54_TAI,1.84e+22,116.247,-0.00195591,4252.081,19.916,1344.927,57.612,-0.00478283,38.013,120.858,-0.25818267,26600000000000.0,3590000000000.0,1.52e+23,31.28,580.589905,4.29,52.542
14,393,11164,M1.4,2011.03.05_20:07_TAI,4.9e+22,96.481,0.00928932,11965.96,39.268,3761.582,55.25,0.01894681,46.967,105.997,0.05553023,73200000000000.0,38500000000000.0,1.14e+24,40.626,1895.631958,4.999,664.288
15,393,11164,M1.8,2011.03.05_21:20_TAI,4.85e+22,100.741,0.00982022,12635.95,40.581,3958.624,58.569,0.01891957,47.711,110.174,0.06632242,76500000000000.0,45000000000000.0,1.15e+24,41.709,1910.762573,4.966,672.665
16,394,11165,M1.5,2011.03.06_09:50_TAI,3.01e+22,101.034,-0.00577092,5908.062,20.786,2128.35,53.764,-0.01177267,37.757,109.2,-0.32756907,37300000000000.0,6690000000000.0,3.09e+23,31.063,939.71759,4.463,227.513
17,394,11165,M1.3,2011.03.06_14:29_TAI,3.33e+22,94.55,-0.00411763,6016.339,22.514,2231.296,51.243,-0.00875743,39.246,102.943,-0.17882249,39100000000000.0,4180000000000.0,3.6e+23,32.244,1036.254395,4.521,185.75
18,394,11165,M5.3,2011.03.06_22:44_TAI,4.3e+22,84.727,0.0038592,6512.072,25.066,2986.294,49.05,0.00884312,40.652,99.425,-0.04363017,55200000000000.0,10200000000000.0,5.28e+23,33.987,1297.301147,4.593,235.813
19,401,11166,M1.7,2011.03.07_23:07_TAI,2.74e+22,101.307,-0.00232182,12491.98,53.787,2522.306,69.374,-0.00471677,58.015,106.731,0.25179377,51500000000000.0,5660000000000.0,7.2e+23,49.357,1167.565918,4.604,100.725
20,401,11166,M1.7,2011.03.08_02:02_TAI,2.84e+22,104.974,-0.00043542,13945.33,53.091,2766.465,71.808,-0.00082804,57.433,112.474,0.35352379,54200000000000.0,7860000000000.0,7.94e+23,48.849,1200.348022,4.708,18.677
21,401,11166,X1.5,2011.03.08_11:23_TAI,2.97e+22,92.902,0.00194848,12870.74,57.026,2938.744,67.211,0.0045628,59.529,98.882,0.27970451,60600000000000.0,7490000000000.0,8.83e+23,51.416,1339.980713,4.823,100.641
22,401,11166,M1.3,2011.03.10_16:43_TAI,3.53e+22,99.174,0.00142304,14635.9,51.32,3535.36,69.134,0.00278739,55.031,107.392,0.1297126,65500000000000.0,8090000000000.0,1.02e+24,47.59,1607.284668,4.951,74.368
23,407,11169,M1.0,2011.03.13_12:22_TAI,2.08e+22,105.071,-0.01813206,8549.078,31.112,1652.094,57.11,-0.04369046,44.735,109.48,0.0443445,32700000000000.0,25800000000000.0,3.64e+23,37.733,953.348022,4.594,581.912
24,437,11176,M1.0,2011.03.24_11:22_TAI,4.47e+22,83.008,0.00573036,6606.702,24.514,2592.496,41.164,0.01437771,39.001,89.193,0.03440487,52600000000000.0,8430000000000.0,5.94e+23,32.782,1173.730469,4.533,387.711
25,495,11190,M1.3,2011.04.14_05:12_TAI,2.26e+22,112.914,-0.00472566,6813.734,37.562,2167.964,69.839,-0.01409855,51.795,116.274,-0.0295407,46400000000000.0,7590000000000.0,3.66e+23,41.509,1443.453247,4.55,191.011
26,514,11195,M1.2,2011.04.21_03:53_TAI,4.81e+22,87.087,0.00409688,3724.735,15.356,2562.793,40.519,0.01160971,34.294,94.974,0.17464718,50900000000000.0,11000000000000.0,3.6e+23,28.294,1289.501099,4.372,297.761
27,746,11260,M1.1,2011.07.26_04:07_TAI,1.44e+22,102.277,0.01710051,4858.169,12.597,1185.459,52.762,0.03786699,33.715,112.553,-0.14718685,20100000000000.0,15100000000000.0,1.25e+23,27.955,364.555664,4.359,331.237
28,750,11261,M9.3,2011.07.28_14:09_TAI,2.12e+22,79.871,0.00572348,8757.911,34.493,1394.849,46.311,0.01179282,44.705,88.107,0.01063769,24800000000000.0,4870000000000.0,3.44e+23,38.187,702.379822,4.434,169.455
29,750,11261,M1.4,2011.07.31_18:19_TAI,1.86e+22,105.492,-0.00873958,10265.06,47.459,2099.416,74.241,-0.02366404,56.541,108.998,0.27176264,43000000000000.0,9440000000000.0,4.47e+23,46.406,1132.903564,4.553,286.352
30,750,11261,M1.1,2011.08.01_15:37_TAI,2.18e+22,109.855,0.01843126,12457.35,45.012,2847.286,77.769,0.04660479,55.26,115.553,0.28653374,51100000000000.0,29800000000000.0,6.05e+23,45.127,1333.567871,4.813,674.492
31,753,11263,M1.7,2011.08.01_16:32_TAI,2.73e+22,77.844,0.01039861,20662.8,61.943,2187.668,57.018,0.01707716,60.349,87.296,0.07557213,43400000000000.0,16700000000000.0,1.09e+24,53.465,1051.434937,4.723,413.397
32,753,11263,M2.5,2011.08.07_15:54_TAI,3.55e+22,85.368,0.01986574,12031.12,40.439,2644.627,51.218,0.04099215,48.827,92.049,0.02961866,49000000000000.0,47300000000000.0,8.36e+23,43.233,1205.390503,4.783,1039.038
33,753,11263,X6.9,2011.08.07_20:05_TAI,3.75e+22,80.869,0.01825802,11196.08,38.582,2622.276,48.258,0.03897979,47.535,87.791,0.03878995,48900000000000.0,48100000000000.0,8.31e+23,42.169,1183.951782,4.685,1020.039
34,814,11286,M3.2,2011.09.02_23:45_TAI,1.84e+22,119.748,-0.00490739,5359.48,22.474,1293.479,58.443,-0.01188628,39.788,120.466,0.09868941,26300000000000.0,2840000000000.0,1.94e+23,32.25,901.698608,3.559,134.07
35,814,11286,M1.6,2011.09.03_16:28_TAI,1.77e+22,109.111,-0.00243245,4576.919,14.653,954.613,48.636,-0.00648186,34.701,107.883,-0.08836375,19900000000000.0,1250000000000.0,1.61e+23,28.184,749.074219,3.92,64.443
36,814,11286,M1.2,2011.09.03_19:58_TAI,1.98e+22,104.289,-0.00311117,4132.42,13.611,1015.287,44.558,-0.00891535,33.715,104.514,0.01206146,21500000000000.0,2650000000000.0,1.68e+23,27.746,694.271118,3.864,95.497
37,833,11283,M5.3,2011.09.04_13:50_TAI,1.87e+22,108.943,-0.00184522,8165.421,39.111,1655.795,67.455,-0.00541627,51.118,110.416,0.48426646,36100000000000.0,8390000000000.0,3.51e+23,42.076,1339.292847,4.179,59.741
38,833,1283,X2.1,2011.09.05_10:20_TAI,1.79e+22,110.766,0.00060373,7682.337,38.459,1760.535,68.298,0.00188929,51.739,110.738,0.48191121,38400000000000.0,8430000000000.0,3.33e+23,41.67,1438.341309,4.367,19.707
39,833,11283,X2.1,2011.09.05_10:20_TAI,1.79e+22,110.766,0.00060373,7682.337,38.459,1760.535,68.298,0.00188929,51.739,110.738,0.48191121,38400000000000.0,8430000000000.0,3.33e+23,41.67,1438.341309,4.367,19.707
40,833,11283,M6.7,2011.09.07_03:46_TAI,1.58e+22,112.878,0.01616025,10454.33,35.536,1587.769,68.041,0.03842592,48.298,117.87,0.16360672,28100000000000.0,20000000000000.0,3.37e+23,38.694,1188.736694,4.325,392.678
41,833,11283,M1.2,2011.09.08_00:49_TAI,1.78e+22,116.179,0.00886977,8525.349,28.779,1500.411,59.076,0.02228671,43.025,121.475,0.25602058,30500000000000.0,16200000000000.0,3.1e+23,35.954,1050.669678,4.387,242.845
42,833,11283,M1.1,2011.09.08_19:40_TAI,2.34e+22,104.049,0.0058897,6977.936,24.298,1814.676,50.591,0.01676062,40.343,109.829,0.19436502,38200000000000.0,12400000000000.0,3.55e+23,34.497,1019.963379,4.539,225.758
43,878,11301,M1.8,2011.09.20_00:23_TAI,3.9e+22,68.18,-0.00298687,3782.528,14.111,1742.859,34.918,-0.00799162,33.489,71.743,-0.04891255,32700000000000.0,7440000000000.0,2.86e+23,27.238,712.783386,3.843,170.168
44,856,11295,M1.6,2011.09.21_13:59_TAI,4.45e+22,104.25,0.00319533,5315.021,25.069,3079.022,51.535,0.01013179,41.019,107.07,0.14942355,70600000000000.0,6400000000000.0,5.33e+23,35.095,2073.448486,4.604,241.398
45,856,11295,M1.7,2011.09.23_04:59_TAI,6.26e+22,85.896,0.00464666,6104.005,18.779,3456.293,41.195,0.01121484,35.729,94.066,-0.061812,66000000000000.0,16300000000000.0,7.19e+23,30.229,1901.637817,4.644,411.889
46,892,11302,M4.4,2011.09.23_14:33_TAI,6.06e+22,71.279,-0.00723498,15023.57,37.846,4854.189,46.142,-0.01208459,46.146,86.848,0.0186736,72800000000000.0,22000000000000.0,1.56e+24,40.976,1937.049927,4.729,564.032
47,892,11302,M7.4,2011.09.23_16:50_TAI,6.02e+22,72.604,-0.01309314,15345.23,38.526,4833.767,48.641,-0.02075361,46.559,86.541,0.00529599,73900000000000.0,29900000000000.0,1.54e+24,41.46,1934.347046,4.813,991.989
48,892,11302,M3.1,2011.09.23_20:49_TAI,6e+22,76.884,-0.0058976,17665.46,41.335,5020.579,51.972,-0.00906568,47.739,92.312,0.01832872,77700000000000.0,11000000000000.0,1.78e+24,42.564,1938.034302,4.909,446.478
49,892,11302,M3.7,2011.09.24_03:33_TAI,6.01e+22,79.02,-0.01305756,18589.13,42.361,5037.367,51.723,-0.01969658,48.837,93.559,0.11538142,78900000000000.0,24400000000000.0,1.88e+24,43.151,1946.021729,4.937,996.631
50,899,11303,M2.2,2011.09.24_04:58_TAI,2.11e+21,106.84,-0.00656377,3260.444,11.781,131.18,52.324,-0.01385912,37.438,113.524,-0.71033496,2330000000000.0,1090000000000.0,1.25e+22,26.833,34.547771,3.043,18.943
51,892,11302,M4.0,2011.09.24_17:08_TAI,5.56e+22,78.781,-0.00324994,18446.14,45.953,5248.567,52.102,-0.0050462,50.81,92.799,0.12767126,82500000000000.0,6960000000000.0,1.81e+24,45.312,1927.504028,4.989,239.852
52,892,11302,M2.6,2011.09.25_02:46_TAI,5.71e+22,84.423,-0.00471872,19088.05,46.314,5899.676,54.269,-0.00708319,50.616,98.923,0.13498034,86300000000000.0,12300000000000.0,1.92e+24,45.292,1807.703979,5.093,357.669
53,892,11302,M1.2,2011.09.27_01:28_TAI,4.48e+22,87.289,-0.00288036,19408.34,57.374,4491.683,62.215,-0.00480926,58.081,98.122,0.27510244,77900000000000.0,9590000000000.0,1.6999999999999998e+24,51.199,1968.523682,5.106,189.873
54,902,11305,M1.2,2011.09.29_21:59_TAI,1.01e+22,99.064,-0.01548247,12201.29,48.73,892.301,60.822,-0.03349022,56.37,101.179,0.43785524,19200000000000.0,12800000000000.0,2.86e+23,47.138,498.011871,3.885,273.142
55,892,11302,M1.3,2011.10.01_05:23_TAI,3.99e+22,93.759,-0.00922552,12619.85,45.459,3383.799,56.598,-0.01857817,51.447,99.847,0.22437304,65800000000000.0,23000000000000.0,1.04e+24,44.65,1698.575684,4.742,573.505
56,940,11319,M1.3,2011.10.20_01:00_TAI,7.17e+22,88.001,-0.0015206,5991.954,20.444,3604.94,39.623,-0.00396514,36.597,91.355,0.11967258,79800000000000.0,7310000000000.0,8.82e+23,31.119,2307.891113,4.334,168.468
57,940,11314,M1.3,2011.10.20_23:10_TAI,7.21e+22,73.168,-0.00255031,5909.99,17.789,3219.401,33.322,-0.00674717,35.203,77.087,0.00967982,64400000000000.0,11200000000000.0,8.69e+23,29.181,1899.0,4.364,282.248
58,1028,11339,M1.1,2011.11.03_23:21_TAI,8.6e+22,73.29,-0.00025675,12502.35,36.962,5649.589,45.151,-0.00046829,45.292,84.175,0.03364914,94900000000000.0,4800000000000.0,1.8999999999999998e+24,40.005,2556.39502,4.929,29.308
59,1028,11339,M1.8,2011.11.04_08:38_TAI,7.89e+22,76.713,0.00013432,12551.19,37.28,5532.999,47.286,0.00025186,45.428,88.228,-0.04872875,95300000000000.0,6420000000000.0,1.75e+24,40.42,2696.245117,5.034,14.128
60,1028,11339,M1.2,2011.11.04_13:03_TAI,7.84e+22,77.092,-0.00059382,12000.43,37.044,5484.389,46.906,-0.00118186,45.492,87.779,-0.05637492,97400000000000.0,7360000000000.0,1.73e+24,40.391,2746.553467,5.009,64.383
61,1028,11339,M1.4,2011.11.04_18:35_TAI,7.97e+22,82.808,-0.00179239,12209.97,37.542,5696.437,48.862,-0.00347266,45.953,92.886,-0.01974039,101000000000000.0,2640000000000.0,1.78e+24,40.47,2784.462158,5.119,196.871
62,1041,11342,M1.1,2011.11.08_01:35_TAI,4.59e+22,90.384,0.00111373,5848.779,22.115,2779.847,43.673,0.00292756,38.451,94.034,-0.06409454,58700000000000.0,3200000000000.0,5.5e+23,32.794,1230.994873,4.537,78.833
63,1028,11348,M1.2,2011.11.13_21:12_TAI,5.51e+22,66.829,-0.0032911,5328.638,20.302,2184.805,31.045,-0.00882313,35.218,71.401,-0.06177515,44300000000000.0,10900000000000.0,5.78e+23,29.11,1200.12146,3.983,269.012
64,1066,11346,M1.9,2011.11.14_00:43_TAI,2.58e+22,88.98,0.00381136,3396.824,9.12,1161.441,37.864,0.01048619,30.031,90.681,0.11468645,23800000000000.0,5790000000000.0,1.7e+23,23.857,505.382996,3.77,143.97
65,1209,11387,M1.5,2011.12.24_14:27_TAI,1.72e+21,148.873,0.00306199,2330.49,9.224,157.099,72.657,0.01169914,36.506,145.842,0.0456236,3500000000000.0,1220000000000.0,9.06e+21,26.237,178.405548,3.084,8.962
66,1209,11387,M2.3,2011.12.25_08:30_TAI,4.5e+21,130.761,0.01542725,3823.677,32.744,481.848,70.749,0.05017559,48.933,132.757,0.41558573,10500000000000.0,4380000000000.0,4.2e+22,38.639,248.985825,3.902,127.475
67,1256,11389,M2.4,2011.12.30_01:15_TAI,7.21e+22,88.449,0.00466804,6137.632,17.663,4295.666,41.714,0.01149964,35.427,94.118,-0.02087118,80900000000000.0,16900000000000.0,8.56e+23,30.058,2079.467285,4.634,490.027
68,1256,11389,M1.5,2011.12.30_04:26_TAI,6.69e+22,92.101,0.00263099,6567.733,18.439,4323.363,43.921,0.00611558,35.788,97.481,-0.05747504,79400000000000.0,12700000000000.0,8.2e+23,30.555,2104.035156,4.688,247.432
69,1321,11401,M1.7,2012.01.17_07:12_TAI,7.95e+22,76.971,-0.00613427,9447.752,29.716,4681.267,43.436,-0.01279532,42.479,83.547,0.00795908,88500000000000.0,23900000000000.0,1.39e+24,36.097,2346.855957,4.779,680.333
70,1321,11402,M3.2,2012.01.18_04:05_TAI,8.56e+22,84.413,-0.00521059,8205.402,29.628,5115.192,43.951,-0.01222918,42.373,89.238,0.07707317,104000000000000.0,18700000000000.0,1.41e+24,36.731,2496.382324,4.827,672.682
71,1350,11410,M1.0,2012.02.05_08:00_TAI,3.23e+22,87.171,-0.00213641,4403.005,14.695,1524.48,35.69,-0.00633731,33.963,89.694,-0.10637221,33100000000000.0,2770000000000.0,2.98e+23,27.633,855.415222,3.947,108.701
72,1449,11429,M2.1,2012.03.04_07:16_TAI,3.66e+22,64.606,-0.02061895,14252.79,41.229,2305.669,44.068,-0.03175021,48.916,80.728,0.11947212,35900000000000.0,37400000000000.0,8.35e+23,43.775,1198.358521,4.495,909.811
73,1449,11429,M1.8,2012.03.04_07:30_TAI,3.69e+22,64.816,-0.01984231,13912.93,40.852,2310.497,44.178,-0.03103174,48.621,80.396,0.03280965,36600000000000.0,35500000000000.0,8.28e+23,43.387,1203.758301,4.529,888.876
74,1449,11429,M1.3,2012.03.04_10:34_TAI,3.78e+22,68.152,-0.0186702,12699.56,38.19,2419.278,46.54,-0.02978722,47.118,84.742,0.14658329,39500000000000.0,35700000000000.0,7.72e+23,42.138,1232.363647,4.522,855.114
75,1449,11429,M1.3,2012.03.04_12:28_TAI,3.86e+22,69.987,-0.0197315,12516.75,39.07,2597.829,47.596,-0.03240792,47.867,85.823,-0.02885812,42600000000000.0,39700000000000.0,7.95e+23,42.502,1251.630249,4.596,943.6
76,1449,11429,M1.2,2012.03.04_13:44_TAI,3.9e+22,72.544,-0.02049794,12609.67,38.372,2657.457,49.071,-0.03324422,47.432,88.455,0.06876186,44000000000000.0,41100000000000.0,8.01e+23,42.087,1253.245483,4.595,980.97
77,1449,11429,M1.0,2012.03.04_16:05_TAI,4.08e+22,75.216,-0.01967225,12525.46,38.397,2791.262,50.037,-0.03276382,47.698,89.017,-0.01846426,48200000000000.0,42600000000000.0,8.52e+23,42.417,1291.125244,4.683,1008.183
78,1449,11429,M1.0,2012.03.04_19:55_TAI,4.35e+22,80.731,-0.02106868,13491.29,37.491,3228.486,54.272,-0.03220847,47.356,96.895,0.09613284,51800000000000.0,39600000000000.0,9.33e+23,41.825,1338.528564,4.834,1097.51
79,1449,11429,M2.1,2012.03.05_00:41_TAI,4.76e+22,83.683,-0.0240947,14223.89,39.041,3901.089,56.487,-0.03734889,48.157,101.398,-0.02298036,60900000000000.0,49200000000000.0,1.11e+24,42.551,1430.199219,4.898,1411.082
80,1449,11429,M1.0,2012.03.05_10:53_TAI,4.86e+22,85.114,-0.02684939,15702.33,40.729,4272.503,58.934,-0.04074837,49.15,101.786,-0.00278623,66800000000000.0,56400000000000.0,1.24e+24,43.838,1558.019287,4.99,1598.827
81,1461,11432,M2.8,2012.03.13_03:21_TAI,1.04e+22,134.103,0.00499356,3855.873,17.503,888.516,64.629,0.01385493,39.128,133.988,-0.02552588,17600000000000.0,3090000000000.0,8.11e+22,31.147,550.346252,3.27,79.078
82,1461,11432,M1.8,2012.03.13_19:52_TAI,1.12e+22,130.866,0.00359125,3324.873,20.892,1038.744,66.296,0.01131497,41.25,130.337,0.30924287,22100000000000.0,3020000000000.0,8.29e+22,32.532,651.749329,2.752,67.451
83,1603,11466,M1.0,2012.04.25_20:24_TAI,1.13e+22,113.152,-0.00106832,8189.92,39.616,930.913,73.56,-0.00255893,53.438,112.358,0.24586327,19900000000000.0,2430000000000.0,2.02e+23,41.589,664.556946,3.843,19.831
84,1621,11471,M1.9,2012.05.06_02:31_TAI,1.96e+22,110.111,0.00730028,9521.083,35.745,1630.623,60.891,0.01589818,47.824,114.938,0.27401385,33100000000000.0,4680000000000.0,3.8e+23,39.39,1119.191284,4.171,219.527
85,1638,11476,M1.4,2012.05.07_01:08_TAI,6.49e+22,75.368,-0.01187448,10904.5,31.758,4562.971,46.531,-0.02132879,43.634,88.832,-0.07908812,72100000000000.0,32000000000000.0,1.1999999999999999e+24,36.622,1997.150269,4.863,983.207
86,1638,11476,M4.7,2012.05.08_00:32_TAI,5.89e+22,85.604,-0.01080415,11794.19,36.008,4383.211,51.871,-0.02111576,45.696,95.493,-0.02779921,77600000000000.0,30600000000000.0,1.27e+24,39.313,2014.137329,4.857,874.304
87,1638,11476,M1.8,2012.05.08_02:08_TAI,5.87e+22,86.476,-0.01020047,12032.92,36.596,4346.816,52.538,-0.01989391,46.103,96.51,-0.0619828,78200000000000.0,27400000000000.0,1.29e+24,39.743,2030.86377,4.897,824.933
88,1638,11476,M4.1,2012.05.08_09:05_TAI,5.63e+22,88.827,-0.01116746,12506.83,38.683,4654.455,54.161,-0.02300686,47.884,98.254,0.04707675,85000000000000.0,31700000000000.0,1.35e+24,41.438,2065.282715,5.002,909.288
89,1638,11476,M5.7,2012.05.08_16:18_TAI,5.5e+22,92.286,-0.01324289,13429.57,39.512,4682.919,57.026,-0.02672708,48.176,100.318,-0.00748232,84600000000000.0,43100000000000.0,1.41e+24,41.479,2104.503418,4.94,1043.831
90,1638,11476,M1.7,2012.05.09_08:26_TAI,5.4e+22,96.93,-0.01690306,16290.77,43.237,5235.886,61.944,-0.03158538,50.366,105.984,-0.00880696,89000000000000.0,55000000000000.0,1.65e+24,43.637,2229.882324,5.017,1291.952
91,1724,11494,M2.1,2012.06.05_08:06_TAI,1.05e+22,99.403,-0.0062242,11503.81,46.468,777.631,60.45,-0.01375858,52.787,102.404,0.17312716,17000000000000.0,3580000000000.0,2.54e+23,44.152,555.767151,3.783,103.533
92,1806,11513,M1.0,2012.06.29_00:52_TAI,2.57e+22,95.953,-0.00933848,4700.931,16.798,1496.688,44.35,-0.02420512,35.068,99.823,0.0430204,30400000000000.0,17500000000000.0,2.36e+23,29.167,652.373169,4.288,353.293
93,1806,11513,M1.6,2012.06.29_06:32_TAI,2.39e+22,100.923,-0.00877,4968.173,16.916,1478.43,46.49,-0.02244524,35.66,102.905,-0.02645428,29200000000000.0,11100000000000.0,2.32e+23,29.176,723.246033,4.314,308.914
94,1806,11513,M2.8,2012.06.30_07:18_TAI,2.11e+22,105.794,-0.00866323,6224.317,21.244,1467.53,51.021,-0.02287005,38.291,106.925,0.06794148,30300000000000.0,12200000000000.0,2.68e+23,32.474,860.850769,4.255,281.234
95,1806,11513,M1.1,2012.06.30_12:35_TAI,1.98e+22,103.413,-0.00754081,6383.165,23.786,1338.246,51.106,-0.02063681,40.979,104.089,0.08659099,30500000000000.0,12400000000000.0,2.69e+23,34.705,901.019714,4.036,239.421
96,1807,11515,M5.6,2012.06.30_22:52_TAI,3.35e+22,100.487,-0.00502272,11832.22,42.99,2689.354,62.4,-0.00999558,51.407,107.33,-0.19720693,55200000000000.0,15400000000000.0,7.88e+23,44.029,1468.314453,4.672,251.884
97,1807,11515,M3.8,2012.07.01_08:07_TAI,3.02e+22,100.163,-0.00767694,12390.41,45.236,2348.098,64.001,-0.01541898,52.528,104.631,-0.08684793,48800000000000.0,18000000000000.0,7.48e+23,45.001,1409.181396,4.702,349.178
98,1807,11515,M2.0,2012.07.01_11:56_TAI,3.07e+22,98.793,-0.00603992,11394.05,46.634,2580.971,64.55,-0.01345476,53.736,103.942,-0.10381263,57000000000000.0,12000000000000.0,7.55e+23,46.158,1420.543945,4.698,301.446
99,1807,11515,M2.3,2012.07.02_16:37_TAI,3.39e+22,97.933,-0.00870244,11408.93,52.016,3188.146,68.31,-0.02106559,57.231,102.297,-0.0404061,69400000000000.0,24800000000000.0,8.84e+23,48.815,1705.556152,4.886,507.944
100,1807,11515,M5.3,2012.07.02_21:55_TAI,3.53e+22,96.953,-0.00935879,11330.19,51.714,3410.615,66.043,-0.02208789,57.137,102.375,-0.10246208,71400000000000.0,24800000000000.0,9.19e+23,48.684,1656.433472,4.904,571.326
101,1807,11515,M2.3,2012.07.03_00:24_TAI,3.53e+22,99.24,-0.0082363,11664.26,52.091,3452.053,68.37,-0.01915081,57.216,104.615,-0.08977798,73900000000000.0,25900000000000.0,9.29e+23,48.51,1663.087402,4.852,493.956
102,1807,11515,M1.3,2012.07.03_02:40_TAI,3.55e+22,99.39,-0.00355983,11368.11,51.709,3445.751,68.15,-0.00847441,57.362,103.934,-0.14446209,75000000000000.0,15500000000000.0,9.24e+23,48.515,1672.527466,4.831,217.766
103,1806,11513,M1.8,2012.07.03_04:39_TAI,2.32e+22,103.544,-0.00927211,9640.536,39.94,1802.332,62.578,-0.02153439,52.256,104.121,0.39177144,37300000000000.0,16000000000000.0,4.91e+23,41.748,1644.064697,4.071,355.344
104,1807,11515,M4.6,2012.07.03_10:09_TAI,3.67e+22,101.126,-0.00485685,12026.75,50.817,3622.882,69.296,-0.01120802,57.239,105.746,-0.12874848,75700000000000.0,21900000000000.0,9.91e+23,48.239,1768.19873,4.938,301.484
105,1807,11515,M1.2,2012.07.03_11:55_TAI,3.73e+22,99.125,-0.00647374,11885.98,51.63,3755.428,67.93,-0.01564527,57.363,103.614,-0.02542306,79000000000000.0,24100000000000.0,1.02e+24,48.692,1797.904419,4.967,419.499
106,1807,11515,M2.4,2012.07.03_13:10_TAI,3.81e+22,99.089,-0.00679705,12058.32,50.781,3909.149,68.027,-0.01629324,57.163,104.071,-0.01500281,80800000000000.0,26400000000000.0,1.05e+24,48.427,1812.230591,4.99,446.206
107,1807,11515,M2.2,2012.07.03_14:42_TAI,3.87e+22,100.877,-0.00739195,12383.21,50.99,4136.981,69.388,-0.01740875,57.047,106.274,-0.00079323,83300000000000.0,31800000000000.0,1.08e+24,48.462,1846.859131,5.011,485.296
108,1807,11515,M4.7,2012.07.03_15:36_TAI,3.87e+22,102.368,-0.00846864,12731.35,50.615,4149.637,70.146,-0.01934215,56.837,108.397,-0.06103348,82400000000000.0,34100000000000.0,1.09e+24,48.234,1855.733276,5.073,544.152
109,1807,11515,M1.8,2012.07.03_22:48_TAI,4.12e+22,103.512,-0.00812496,12303.32,50.795,4427.025,70.404,-0.01793693,56.609,109.998,-0.08935269,86700000000000.0,19300000000000.0,1.0999999999999999e+24,48.151,1872.843872,5.011,548.151
